description,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,neighbourhood,accommodates,bathrooms,bedrooms,beds,off_peak_min,peak_min,peak_max,off_peak_max,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,host_verifications_email,host_verifications_phone,host_verifications_work_email,has_self_checkin,has_wifi,has_kitchen,has_dryer,has_air_conditioning,has_heating,has_dedicated_workspace,has_hair_dryer,has_iron,has_gym,has_bbq_grill,has_breakfast,has_fireplace,has_smoking_allowed,has_pets_allowed,has_wine_glasses,has_crib,has_city_skyline_view,has_river_view,has_luggage_dropoff_allowed,has_long_term_stays_allowed,has_private_entrance,has_exterior_security_cameras,has_elevator,has_lock_on_bedroom_door,has_tub,has_washer,has_pool,has_alarm,has_garden_courtyard_view,has_outdoor,has_free_parking,amenities_count,count_appliances_expensive,has_ott,host_experience_months,host_category,host_non_exposure,hosting_period,recent_last_review,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_grouped_Hospitality,property_grouped_House,property_grouped_Other
1,4.0,0,1.0,1.0,1.0,0,1.0,2.0,1,0,5.0,1.0,2.0,2.0,1.0,3.0,1125.0,1125.0,6.0,15.0,19.0,95.0,74.0,49.0,2.0,95.0,255.0,4.8,4.76,4.82,4.88,4.92,4.92,4.65,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,7.0,0.0,21.0,0,1,20.0,1.0,False,False,False,False,False,False
1,1.0,0,2.0,1.0,0.5,0,1.0,1.0,1,1,2.0,1.0,1.0,1.0,30.0,30.0,365.0,365.0,0.0,0.0,0.0,41.0,3.0,0.0,0.0,27.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,4.0,1.0,91.0,0,0,29.0,26.0,False,False,False,False,False,False
1,1.0,1,1.0,1.0,0.94,1,3.0,5.0,1,1,2.0,1.0,1.0,1.0,30.0,30.0,60.0,60.0,0.0,1.0,13.0,62.0,54.0,3.0,1.0,62.0,180.0,4.98,5.0,4.94,4.96,4.96,4.83,4.91,0,1,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,1.0,0.0,173.0,1,1,68.0,2.0,False,True,False,False,True,False
1,1.0,1,1.0,1.0,0.93,1,3.0,3.0,1,1,4.0,1.0,0.0,3.0,30.0,30.0,1125.0,1125.0,0.0,0.0,18.0,280.0,345.0,2.0,0.0,220.0,120.0,4.83,4.88,4.87,4.93,4.93,4.87,4.8,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,1.0,115.0,0,0,110.0,3.0,False,False,False,False,False,False
1,1.0,1,2.0,1.0,0.39,1,2.0,2.0,1,1,2.0,1.5,2.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,0.0,60.0,24.0,0.0,0.0,0.0,0.0,4.79,4.79,4.71,4.92,5.0,4.96,4.5,0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,4.0,0.0,152.0,0,0,150.0,14.0,False,False,False,False,False,False
1,1.0,1,3.0,0.9,0.98,1,1.0,2.0,1,1,6.0,1.0,1.0,2.0,1.0,4.0,1125.0,1125.0,5.0,8.0,8.0,127.0,89.0,17.0,0.0,69.0,218.0,4.92,4.96,4.69,4.94,4.85,4.61,4.82,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,46.0,5.0,1.0,133.0,0,1,82.0,2.0,False,False,False,False,False,False
1,1.0,1,2.0,1.0,0.86,1,1.0,2.0,1,0,2.0,1.0,2.0,2.0,30.0,30.0,365.0,365.0,0.0,1.0,1.0,32.0,4.0,4.0,1.0,32.0,240.0,5.0,4.75,5.0,5.0,5.0,4.25,4.75,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,4.0,0.0,65.0,0,1,11.0,1.0,False,False,False,False,False,False
1,1.0,0,0.0,1.0,1.0,0,1.0,2.0,1,1,4.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,60.0,90.0,365.0,65.0,1.0,0.0,305.0,60.0,4.82,4.8,4.83,4.82,4.83,4.71,4.69,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,60.0,0,1,31.0,5.0,False,False,False,False,False,False
1,4.0,0,1.0,0.98,0.99,0,43.0,44.0,1,1,2.0,1.0,1.0,1.0,30.0,30.0,100.0,100.0,1.0,31.0,44.0,306.0,18.0,6.0,0.0,246.0,255.0,4.72,4.89,4.61,5.0,4.78,5.0,4.72,0,1,43.0,32.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,38.0,2,1,36.0,2.0,False,False,False,False,False,False
1,1.0,0,2.0,1.0,1.0,0,2.0,5.0,1,0,1.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,60.0,4.87,4.87,4.72,4.92,4.92,4.95,4.74,0,1,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,53.0,1,1,52.0,11.0,False,True,False,False,False,False
1,1.0,1,2.0,0.98,0.72,1,176.0,354.0,1,0,4.0,1.0,2.0,2.0,30.0,89.0,365.0,365.0,1.0,31.0,61.0,336.0,6.0,3.0,1.0,276.0,180.0,4.83,4.83,4.67,5.0,4.83,5.0,4.67,0,1,138.0,138.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,7.0,0.0,108.0,2,1,24.0,0.0,False,False,False,False,False,False
1,2.0,1,1.0,1.0,0.75,1,45.0,47.0,1,0,3.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,7.0,20.0,169.0,8.0,1.0,0.0,110.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,29.0,3.0,0.0,120.0,1,1,41.0,11.0,False,False,False,False,False,False
1,1.0,0,4.0,0.42,0.47,0,177.0,194.0,1,0,4.0,1.0,2.0,2.0,30.0,30.0,365.0,365.0,0.0,5.0,14.0,201.0,1.0,0.0,0.0,141.0,0.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,0,1,176.0,176.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,111.0,2,1,22.0,22.0,False,False,False,False,False,False
1,1.0,1,1.0,0.96,0.51,0,12.0,235.0,1,0,2.0,1.0,1.0,1.0,90.0,90.0,90.0,90.0,29.0,59.0,89.0,260.0,2.0,2.0,0.0,260.0,255.0,2.5,3.0,2.0,3.0,3.0,3.5,3.0,0,1,12.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,72.0,2,1,8.0,7.0,False,True,False,False,False,False
1,1.0,1,1.0,1.0,0.83,0,264.0,398.0,1,1,4.0,1.0,2.0,2.0,30.0,30.0,365.0,365.0,30.0,60.0,90.0,365.0,1.0,1.0,0.0,305.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,236.0,236.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33.0,7.0,0.0,87.0,2,1,4.0,4.0,False,False,False,False,False,False
1,1.0,1,3.0,0.8,0.6,0,2.0,9.0,1,0,4.0,1.0,2.0,4.0,30.0,30.0,90.0,90.0,0.0,12.0,42.0,254.0,24.0,0.0,0.0,194.0,0.0,4.42,4.75,4.04,4.96,4.58,4.83,4.54,0,1,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,5.0,0.0,98.0,1,1,72.0,30.0,False,False,False,False,False,False
1,1.0,0,1.0,1.0,1.0,0,4.0,4.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,365.0,365.0,11.0,11.0,11.0,11.0,116.0,92.0,1.0,11.0,255.0,4.37,4.51,4.23,4.6,4.6,4.78,4.4,1,1,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,3.0,0.0,19.0,1,0,16.0,1.0,False,True,False,False,False,False
1,1.0,1,2.0,1.0,0.87,1,3.0,3.0,1,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,8.0,148.0,64.0,9.0,1.0,88.0,255.0,4.97,4.92,4.89,4.98,4.98,4.97,4.92,0,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,62.0,6.0,0.0,153.0,1,0,64.0,1.0,False,False,False,False,False,False
1,4.0,0,1.0,1.0,1.0,1,4.0,5.0,1,1,2.0,1.0,0.0,1.0,30.0,30.0,365.0,365.0,0.0,4.0,19.0,168.0,3.0,1.0,0.0,108.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,4.0,0.0,56.0,1,1,19.0,9.0,False,False,False,False,False,False
1,1.0,1,1.0,1.0,0.91,0,1.0,2.0,1,1,4.0,1.0,2.0,2.0,30.0,30.0,1125.0,1125.0,2.0,8.0,11.0,214.0,16.0,1.0,0.0,154.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,4.94,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,7.0,1.0,114.0,0,1,41.0,8.0,False,False,False,False,False,False
1,2.0,0,1.0,1.0,0.88,0,303.0,355.0,1,1,2.0,1.0,1.0,1.0,30.0,30.0,730.0,730.0,0.0,30.0,30.0,30.0,1.0,1.0,0.0,30.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,254.0,6.0,248.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,127.0,2,1,7.0,7.0,False,True,False,False,True,False
1,1.0,0,1.0,1.0,1.0,0,11.0,11.0,1,0,1.0,2.0,1.0,1.0,30.0,30.0,365.0,365.0,0.0,30.0,60.0,183.0,1.0,1.0,0.0,183.0,60.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,0,1,11.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0,14.0,2,0,12.0,12.0,False,True,False,False,False,False
1,4.0,1,1.0,1.0,1.0,0,1.0,3.0,1,0,4.0,1.0,2.0,2.0,1.0,2.0,365.0,365.0,2.0,5.0,28.0,292.0,27.0,27.0,3.0,232.0,255.0,4.59,4.63,4.74,4.96,4.96,4.96,4.59,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,4.0,0.0,10.0,0,1,5.0,1.0,False,False,False,False,False,False
1,1.0,1,1.0,1.0,0.83,1,2.0,4.0,1,1,2.0,1.0,1.0,1.0,30.0,30.0,1125.0,1125.0,0.0,0.0,0.0,29.0,170.0,0.0,0.0,0.0,0.0,4.9,4.86,4.85,4.99,4.99,4.95,4.85,0,1,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,4.0,1.0,125.0,1,1,121.0,29.0,False,False,False,False,False,False
1,1.0,1,1.0,1.0,0.79,0,1.0,4.0,1,0,2.0,1.5,1.0,1.0,5.0,5.0,365.0,365.0,6.0,15.0,29.0,104.0,2.0,2.0,0.0,46.0,26.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,7.0,0.0,106.0,0,1,2.0,2.0,False,True,False,False,False,False
1,1.0,1,1.0,1.0,0.91,0,65.0,123.0,1,0,3.0,1.0,0.0,2.0,30.0,30.0,1124.0,1124.0,26.0,56.0,86.0,361.0,17.0,2.0,0.0,301.0,120.0,4.71,4.88,4.65,4.94,4.82,4.76,4.35,0,1,63.0,63.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,7.0,0.0,98.0,2,1,65.0,4.0,False,False,False,False,False,False
1,2.0,1,1.0,0.99,0.81,1,52.0,68.0,1,1,4.0,1.0,2.0,3.0,30.0,30.0,1125.0,1125.0,0.0,0.0,0.0,190.0,8.0,3.0,0.0,130.0,180.0,4.88,5.0,4.88,5.0,5.0,4.88,4.25,0,1,46.0,46.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,50.0,6.0,0.0,137.0,2,1,43.0,3.0,False,False,False,False,False,False
1,1.0,1,1.0,1.0,0.74,2,39.0,76.0,1,1,4.0,1.0,1.0,2.0,30.0,30.0,365.0,365.0,0.0,0.0,0.0,76.0,14.0,0.0,0.0,41.0,0.0,4.5,4.38,4.14,4.71,4.64,4.79,4.21,0,1,30.0,30.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,5.0,0.0,155.0,2,1,118.0,34.0,False,False,False,False,False,False
1,1.0,1,3.0,0.94,0.47,0,22.0,29.0,1,0,5.0,2.0,4.0,5.0,30.0,30.0,1125.0,1125.0,0.0,0.0,30.0,140.0,4.0,0.0,0.0,140.0,0.0,5.0,4.75,4.5,5.0,5.0,5.0,4.25,0,1,16.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,145.0,2,1,70.0,39.0,False,False,False,False,False,False
1,4.0,1,2.0,1.0,0.83,1,2.0,2.0,1,0,1.0,1.0,1.0,1.0,3.0,3.0,14.0,14.0,10.0,20.0,39.0,39.0,24.0,24.0,0.0,39.0,255.0,4.92,4.88,4.71,4.88,4.96,4.79,4.75,1,1,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,0.0,10.0,1,0,9.0,2.0,False,True,False,False,False,False
1,1.0,1,1.0,1.0,0.97,0,5255.0,5458.0,1,1,4.0,2.0,2.0,2.0,31.0,335.0,1125.0,1125.0,0.0,1.0,31.0,246.0,1.0,0.0,0.0,186.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1194.0,1194.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,5.0,0.0,99.0,2,1,15.0,15.0,False,False,False,False,False,False
1,1.0,0,1.0,1.0,0.97,1,6.0,13.0,1,1,2.0,1.0,0.0,1.0,2.0,2.0,365.0,365.0,10.0,26.0,44.0,134.0,18.0,18.0,2.0,134.0,230.0,5.0,4.94,5.0,4.72,5.0,4.78,4.72,1,1,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,54.0,5.0,0.0,113.0,1,1,10.0,1.0,False,False,False,False,False,False
1,1.0,0,1.0,1.0,0.54,1,2.0,3.0,1,1,4.0,1.0,1.0,2.0,30.0,30.0,365.0,365.0,0.0,25.0,55.0,55.0,11.0,4.0,0.0,55.0,240.0,4.91,4.82,4.73,5.0,5.0,4.91,4.91,0,1,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,3.0,1.0,120.0,1,1,29.0,2.0,False,False,False,False,False,False
1,1.0,1,3.0,1.0,0.56,1,2.0,2.0,1,1,1.0,1.0,2.0,1.0,30.0,30.0,120.0,120.0,0.0,30.0,60.0,335.0,13.0,3.0,0.0,274.0,180.0,5.0,5.0,4.85,5.0,5.0,4.92,4.92,0,1,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,6.0,0.0,138.0,1,0,67.0,4.0,False,True,False,False,False,False
1,4.0,0,2.0,1.0,0.83,0,32.0,33.0,1,1,4.0,1.0,2.0,2.0,30.0,90.0,365.0,365.0,0.0,26.0,56.0,331.0,4.0,4.0,0.0,271.0,240.0,2.25,2.25,2.5,3.0,2.5,3.25,2.5,0,1,32.0,32.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,2.0,0.0,28.0,2,1,9.0,5.0,False,False,False,False,False,False
1,1.0,0,3.0,0.79,0.9,0,48.0,71.0,1,1,2.0,1.0,0.0,1.0,7.0,15.0,29.0,29.0,20.0,50.0,80.0,80.0,60.0,11.0,1.0,80.0,255.0,4.67,4.8,4.62,4.82,4.42,4.75,4.68,1,1,48.0,43.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,0.0,111.0,2,1,58.0,1.0,False,False,False,False,False,False
1,4.0,0,0.0,1.0,0.91,0,1.0,1.0,0,0,4.0,1.0,1.0,2.0,30.0,30.0,1125.0,1125.0,0.0,25.0,55.0,330.0,12.0,0.0,0.0,270.0,0.0,4.58,4.5,4.75,4.75,4.92,4.0,4.92,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,4.0,0.0,46.0,0,0,19.0,14.0,False,False,False,False,False,False
1,4.0,1,1.0,1.0,1.0,1,13.0,13.0,1,0,8.0,1.0,0.0,4.0,1.0,1.0,25.0,25.0,0.0,11.0,21.0,164.0,87.0,42.0,1.0,107.0,255.0,4.8,4.8,4.71,4.92,4.93,4.91,4.82,1,1,13.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,4.0,1.0,49.0,2,0,23.0,1.0,False,False,False,False,False,False
1,4.0,1,4.0,0.3,0.3,0,55.0,67.0,1,0,4.0,2.0,2.0,2.0,30.0,30.0,365.0,365.0,0.0,0.0,0.0,275.0,3.0,0.0,0.0,215.0,0.0,5.0,5.0,5.0,5.0,4.33,5.0,4.67,0,1,19.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,6.0,0.0,68.0,2,1,36.0,17.0,False,False,False,False,False,False
1,1.0,1,1.0,1.0,1.0,0,1.0,3.0,1,1,1.0,10.5,1.0,1.0,30.0,30.0,1125.0,1125.0,1.0,31.0,61.0,155.0,21.0,1.0,0.0,155.0,60.0,4.86,4.86,4.95,4.95,5.0,4.95,4.8,0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,138.0,0,1,114.0,7.0,False,True,False,False,False,False
